DATE,EFFECTIFS
2019-03-05,11
2019-03-05,11
2019-03-05,03
2019-03-05,11
2019-03-05,12
2019-03-05,03
2019-03-05,03
2019-03-05,03
2019-03-05,03
2019-03-05,12
2019-03-05,11
2019-03-05,03
2019-03-05,03
2019-03-05,12
2019-03-05,11
2019-03-05,03
2019-03-05,03
2019-03-06,11
2019-03-06,03
2019-03-06,11
2019-03-06,03
2019-03-06,11
2019-03-06,12
2019-03-06,03
2019-03-06,12
2019-03-06,03
2019-03-06,03
2019-03-06,03
2019-03-06,11
2019-03-07,03
2019-03-07,11
2019-03-07,03
2019-03-07,11
2019-03-07,03
2019-03-07,12
2019-03-07,12
2019-03-07,03
2019-03-07,11
2019-03-07,03
2019-03-07,11
2019-03-07,11
2019-03-07,03
2019-03-07,12
2019-03-07,12
2019-03-08,03
2019-03-08,03
2019-03-08,12
2019-03-08,21
2019-03-08,03
2019-03-08,03
2019-03-11,12
2019-03-11,12
2019-03-11,12
2019-03-11,03
2019-03-11,03
2019-03-11,11
2019-03-11,11
2019-03-11,11
2019-03-11,11
2019-03-11,11
2019-03-12,03
2019-03-12,11
2019-03-12,11
2019-03-12,03
2019-03-12,11
2019-03-12,03
2019-03-12,03
2019-03-12,11
2019-03-12,03
2019-03-12,12
2019-03-12,03
2019-03-12,03
2019-03-12,03
2019-03-12,03
2019-03-12,03
2019-03-12,11
2019-03-12,03
2019-03-12,11
2019-03-12,12
2019-03-12,03
2019-03-12,03
2019-03-12,03
2019-03-12,12
2019-03-12,12
2019-03-12,12
2019-03-13,03
2019-03-13,03
2019-03-13,03
2019-03-13,03
2019-03-13,11
2019-03-13,03
2019-03-13,03
2019-03-13,11
2019-03-13,03
2019-03-13,11
2019-03-13,11
2019-03-13,03
2019-03-13,03
2019-03-13,11
2019-03-13,11
2019-03-13,11
2019-03-13,11
2019-03-13,03
2019-03-13,11
2019-03-13,03
2019-03-13,11
2019-03-13,03
2019-03-13,11
2019-03-14,03
2019-03-14,03
2019-03-14,11
2019-03-14,03
2019-03-14,11
2019-03-14,03
2019-03-14,12
2019-03-14,03
2019-03-14,12
2019-03-14,12
2019-03-14,11
2019-03-14,11
2019-03-14,11
2019-03-14,11
2019-03-15,11
2019-03-15,03
2019-03-15,11
2019-03-15,11
2019-03-15,11
2019-03-18,03
2019-03-18,03
2019-03-18,12
2019-03-18,03
2019-03-18,03
2019-03-18,03
2019-03-18,03
2019-03-18,03
2019-03-18,11
2019-03-18,03
2019-03-18,12
2019-03-18,11
2019-03-19,03
2019-03-19,03
2019-03-19,03
2019-03-19,03
2019-03-19,11
2019-03-19,11
2019-03-19,03
2019-03-19,11
2019-03-19,03
2019-03-19,03
2019-03-19,11
2019-03-19,03
2019-03-19,03
2019-03-19,03
2019-03-19,21
2019-03-19,03
2019-03-19,03
2019-03-20,03
2019-03-20,11
2019-03-20,11
2019-03-20,03
2019-03-20,03
2019-03-20,11
2019-03-20,21
2019-03-20,03
2019-03-20,03
2019-03-20,03
2019-03-20,11
2019-03-20,03
2019-03-20,11
2019-03-20,03
2019-03-20,12
2019-03-20,03
2019-03-21,11
2019-03-21,03
2019-03-21,03
2019-03-21,11
2019-03-21,03
2019-03-21,03
2019-03-21,11
2019-03-21,03
2019-03-22,12
2019-03-22,11
2019-03-22,03
2019-03-22,03
2019-03-22,12
2019-03-22,03
2019-03-22,11
2019-03-22,03
2019-03-22,03
2019-03-22,11
2019-03-22,03
2019-03-22,11
2019-03-22,11
2019-03-22,12
2019-03-22,03
2019-03-22,11
2019-03-25,11
2019-03-25,03
2019-03-25,11
2019-03-25,12
2019-03-25,21
2019-03-25,11
2019-03-25,03
2019-03-25,03
2019-03-25,03
2019-03-25,03
2019-03-25,11
2019-03-25,11
2019-03-26,12
2019-03-26,11
2019-03-26,03
2019-03-26,03
2019-03-26,03
2019-03-26,03
2019-03-26,03
2019-03-26,03
2019-03-26,11
2019-03-26,03
2019-03-26,03
2019-03-26,03
2019-03-26,03
2019-03-26,03
2019-03-26,11
2019-03-26,11
2019-03-26,12
2019-03-26,03
2019-03-26,12
2019-03-26,03
2019-03-26,03
2019-03-26,11
2019-03-26,03
2019-03-26,03
2019-03-27,03
2019-03-27,03
2019-03-27,11
2019-03-27,12
2019-03-27,03
2019-03-27,11
2019-03-27,11
2019-03-27,11
2019-03-27,03
2019-03-27,03
2019-03-27,12
2019-03-27,03
2019-03-27,03
2019-03-27,03
2019-03-27,03
2019-03-27,03
2019-03-27,03
2019-03-27,03
2019-03-27,03
2019-03-27,03
2019-03-27,12
2019-03-27,11
2019-03-27,03
2019-03-27,03
2019-03-27,03
2019-03-27,03
2019-03-27,11
2019-03-28,03
2019-03-28,03
2019-03-28,03
2019-03-28,21
2019-03-28,12
2019-03-28,11
2019-03-28,03
2019-03-28,03
2019-03-29,12
2019-03-29,22
2019-03-29,12
2019-03-29,12
2019-03-29,41
2019-03-29,21
2019-03-29,11
2019-03-29,11
2019-03-29,11
2019-04-01,03
2019-04-01,11
2019-04-01,03
2019-04-01,12
2019-04-01,12
2019-04-01,03
2019-04-01,11
2019-04-01,03
2019-04-01,11
2019-04-01,03
2019-04-01,11
2019-04-01,03
2019-04-01,03
2019-04-01,11
2019-04-01,12
2019-04-01,03
2019-04-02,11
2019-04-02,11
2019-04-02,03
2019-04-02,11
2019-04-02,03
2019-04-02,11
2019-04-02,03
2019-04-02,11
2019-04-02,03
2019-04-02,11
2019-04-03,03
2019-04-03,03
2019-04-03,03
2019-04-03,12
2019-04-03,11
2019-04-03,03
2019-04-03,11
2019-04-03,03
2019-04-03,03
2019-04-03,03
2019-04-03,03
2019-04-03,03
2019-04-03,11
2019-04-03,11
2019-04-03,11
2019-04-03,21
2019-04-03,03
2019-04-03,03
2019-04-03,03
2019-04-03,11
2019-04-03,21
2019-04-03,11
2019-04-03,03
2019-04-03,11
2019-04-03,12
2019-04-03,11
2019-04-04,03
2019-04-04,12
2019-04-04,03
2019-04-04,11
2019-04-04,03
2019-04-04,11
2019-04-04,03
2019-04-04,03
2019-04-04,12
2019-04-04,03
2019-04-04,12
2019-04-04,03
2019-04-04,11
2019-04-04,03
2019-04-04,03
2019-04-04,21
2019-04-04,21
2019-04-04,21
2019-04-04,21
2019-04-04,21
2019-04-04,32
2019-04-05,03
2019-04-05,12
2019-04-05,03
2019-04-05,21
2019-04-05,11
2019-04-05,11
2019-04-05,03
2019-04-08,11
2019-04-08,11
2019-04-08,03
2019-04-08,03
2019-04-08,03
2019-04-08,03
2019-04-08,11
2019-04-09,11
2019-04-09,03
2019-04-09,11
2019-04-09,03
2019-04-09,03
2019-04-09,11
2019-04-09,03
2019-04-09,03
2019-04-09,03
2019-04-09,03
2019-04-09,03
2019-04-09,03
2019-04-09,03
2019-04-09,03
2019-04-09,03
2019-04-09,11
2019-04-09,03
2019-04-09,03
2019-04-09,03
2019-04-09,03
2019-04-10,11
2019-04-10,03
2019-04-10,03
2019-04-10,03
2019-04-10,11
2019-04-10,11
2019-04-10,11
2019-04-10,11
2019-04-10,11
2019-04-10,03
2019-04-10,03
2019-04-10,03
2019-04-10,12
2019-04-10,03
2019-04-10,03
2019-04-10,03
2019-04-10,31
2019-04-10,12
2019-04-10,03
2019-04-10,12
2019-04-10,11
2019-04-10,03
2019-04-10,03
2019-04-10,03
2019-04-10,11
2019-04-10,03
2019-04-10,03
2019-04-10,03
2019-04-10,03
2019-04-10,03
2019-04-10,03
2019-04-10,12
2019-04-10,12
2019-04-10,12
2019-04-11,03
2019-04-11,11
2019-04-11,12
2019-04-11,03
2019-04-11,21
2019-04-11,03
2019-04-11,03
2019-04-11,03
2019-04-11,11
2019-04-11,03
2019-04-11,12
2019-04-12,11
2019-04-12,03
2019-04-12,03
2019-04-12,11
2019-04-12,11
2019-04-12,11
2019-04-15,03
2019-04-15,03
2019-04-15,12
2019-04-15,03
2019-04-15,03
2019-04-15,11
2019-04-16,03
2019-04-16,03
2019-04-16,12
2019-04-16,12
2019-04-16,03
2019-04-16,03
2019-04-16,03
2019-04-16,03
2019-04-16,11
2019-04-16,12
2019-04-16,03
2019-04-16,03
2019-04-16,03
2019-04-16,03
2019-04-16,03
2019-04-17,12
2019-04-17,11
2019-04-17,21
2019-04-17,03
2019-04-17,11
2019-04-17,21
2019-04-17,11
2019-04-17,12
2019-04-17,12
2019-04-17,22
2019-04-17,12
2019-04-17,03
2019-04-17,11
2019-04-17,03
2019-04-17,12
2019-04-17,03
2019-04-17,03
2019-04-17,11
2019-04-17,11
2019-04-17,12
2019-04-17,12
2019-04-17,12
2019-04-17,12
2019-04-17,12
2019-04-17,12
2019-04-17,12
2019-04-17,21
2019-04-17,22
2019-04-17,22
2019-04-17,21
2019-04-17,03
2019-04-17,11
2019-04-17,03
2019-04-17,12
2019-04-17,03
2019-04-17,11
2019-04-17,12
2019-04-18,03
2019-04-18,03
2019-04-18,11
2019-04-18,03
2019-04-18,03
2019-04-18,12
2019-04-18,21
2019-04-18,03
2019-04-19,03
2019-04-19,03
2019-04-19,11
2019-04-19,03
2019-04-19,03
2019-04-19,12
2019-04-23,03
2019-04-23,11
2019-04-23,12
2019-04-23,03
2019-04-23,03
2019-04-23,11
2019-04-23,03
2019-04-23,12
2019-04-23,12
2019-04-23,11
2019-04-23,03
2019-04-23,03
2019-04-23,11
2019-04-24,11
2019-04-24,11
2019-04-24,22
2019-04-24,12
2019-04-24,03
2019-04-24,03
2019-04-24,21
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,11
2019-04-24,11
2019-04-24,11
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,11
2019-04-24,03
2019-04-24,11
2019-04-24,12
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,03
2019-04-24,11
2019-04-24,11
2019-04-24,03
2019-04-24,11
2019-04-24,12
2019-04-25,03
2019-04-25,11
2019-04-25,03
2019-04-25,11
2019-04-25,03
2019-04-25,21
2019-04-25,03
2019-04-25,03
2019-04-26,11
2019-04-26,03
2019-04-26,11
2019-04-26,12
2019-04-26,12
2019-04-26,03
2019-04-26,12
2019-04-26,03
2019-04-26,11
2019-04-29,11
2019-04-29,03
2019-04-29,03
2019-04-29,03
2019-04-29,03
2019-04-29,11
2019-04-29,12
2019-04-29,12
2019-04-29,03
2019-04-30,11
2019-04-30,11
2019-04-30,03
2019-04-30,11
2019-04-30,11
2019-04-30,11
2019-04-30,11
2019-04-30,11
2019-04-30,03
2019-04-30,03
2019-04-30,03
2019-05-02,03
2019-05-02,12
2019-05-02,03
2019-05-02,11
2019-05-02,12
2019-05-02,12
2019-05-02,12
2019-05-02,03
2019-05-02,11
2019-05-02,11
2019-05-02,03
2019-05-03,11
2019-05-03,03
2019-05-03,03
2019-05-03,03
2019-05-03,12
2019-05-03,11
2019-05-03,03
2019-05-03,11
2019-05-06,03
2019-05-06,03
2019-05-06,12
2019-05-06,11
2019-05-06,03
2019-05-06,03
2019-05-06,11
2019-05-06,11
2019-05-06,11
2019-05-06,11
2019-05-06,03
2019-05-06,03
2019-05-06,03
2019-05-07,11
2019-05-07,11
2019-05-07,03
2019-05-07,03
2019-05-07,11
2019-05-07,03
2019-05-07,03
2019-05-07,22
2019-05-07,03
2019-05-07,11
2019-05-07,12
2019-05-07,11
2019-05-07,03
2019-05-07,11
2019-05-07,12
2019-05-07,11
2019-05-07,03
2019-05-07,03
2019-05-07,03
2019-05-07,03
2019-05-07,11
2019-05-07,11
2019-05-07,11
2019-05-07,11
2019-05-07,03
2019-05-07,03
2019-05-07,12
2019-05-07,03
2019-05-09,03
2019-05-09,03
2019-05-09,11
2019-05-09,12
2019-05-09,12
2019-05-09,03
2019-05-09,03
2019-05-09,03
2019-05-09,03
2019-05-09,03
2019-05-09,12
2019-05-09,03
2019-05-09,11
2019-05-10,03
2019-05-10,03
2019-05-10,11
2019-05-10,03
2019-05-13,21
2019-05-13,11
2019-05-13,03
2019-05-13,03
2019-05-13,03
2019-05-13,03
2019-05-13,12
2019-05-13,21
2019-05-13,03
2019-05-13,11
2019-05-13,11
2019-05-13,03
2019-05-13,03
2019-05-13,12
2019-05-14,12
2019-05-14,03
2019-05-14,03
2019-05-14,11
2019-05-14,11
2019-05-14,11
2019-05-14,12
2019-05-14,11
2019-05-14,03
2019-05-14,03
2019-05-14,03
2019-05-14,03
2019-05-14,03
2019-05-14,12
2019-05-14,03
2019-05-14,11
2019-05-14,03
2019-05-14,03
2019-05-14,21
2019-05-14,03
2019-05-14,03
2019-05-14,11
2019-05-14,03
2019-05-15,03
2019-05-15,11
2019-05-15,11
2019-05-15,11
2019-05-15,03
2019-05-15,03
2019-05-15,03
2019-05-15,03
2019-05-15,21
2019-05-15,03
2019-05-15,12
2019-05-15,03
2019-05-15,03
2019-05-15,11
2019-05-15,03
2019-05-15,03
2019-05-15,03
2019-05-15,03
2019-05-15,11
2019-05-15,03
2019-05-15,03
2019-05-15,03
2019-05-15,11
2019-05-15,11
2019-05-15,11
2019-05-16,03
2019-05-16,03
2019-05-16,11
2019-05-16,12
2019-05-16,03
2019-05-16,11
2019-05-16,11
2019-05-16,03
2019-05-16,03
2019-05-16,03
2019-05-16,03
2019-05-17,11
2019-05-17,03
2019-05-17,11
2019-05-17,12
2019-05-17,03
2019-05-20,03
2019-05-20,03
2019-05-20,11
2019-05-20,11
2019-05-20,03
2019-05-20,22
2019-05-20,11
2019-05-20,03
2019-05-21,03
2019-05-21,12
2019-05-21,11
2019-05-21,11
2019-05-21,12
2019-05-21,03
2019-05-21,03
2019-05-21,03
2019-05-21,03
2019-05-21,03
2019-05-21,12
2019-05-21,11
2019-05-21,03
2019-05-21,12
2019-05-21,03
2019-05-21,03
2019-05-21,03
2019-05-21,03
2019-05-21,03
2019-05-22,03
2019-05-22,21
2019-05-22,03
2019-05-22,03
2019-05-22,03
2019-05-22,03
2019-05-22,03
2019-05-22,11
2019-05-22,11
2019-05-22,11
2019-05-22,03
2019-05-22,03
2019-05-22,12
2019-05-22,11
2019-05-22,03
2019-05-22,03
2019-05-23,03
2019-05-23,03
2019-05-23,03
2019-05-23,11
2019-05-23,03
2019-05-23,03
2019-05-23,03
2019-05-23,11
2019-05-23,03
2019-05-23,03
2019-05-23,03
2019-05-24,03
2019-05-24,11
2019-05-24,12
2019-05-24,11
2019-05-27,03
2019-05-27,11
2019-05-27,03
2019-05-27,11
2019-05-27,11
2019-05-27,03
2019-05-27,12
2019-05-27,03
2019-05-27,03
2019-05-28,03
2019-05-28,11
2019-05-28,03
2019-05-28,03
2019-05-28,03
2019-05-28,12
2019-05-28,03
2019-05-28,11
2019-05-28,11
2019-05-28,03
2019-05-28,03
2019-05-28,21
2019-05-28,03
2019-05-28,12
2019-05-28,11
2019-05-28,11
2019-05-28,03
2019-05-28,11
2019-05-28,03
2019-05-28,11
2019-05-28,03
2019-05-28,11
2019-05-28,11
2019-05-29,03
2019-05-29,03
2019-05-29,11
2019-05-29,11
2019-05-29,12
2019-05-29,11
2019-05-29,12
2019-05-29,11
2019-05-29,11
2019-05-29,11
2019-05-29,03
2019-05-29,03
2019-05-29,03
2019-05-31,11
2019-05-31,03
2019-06-03,11
2019-06-03,03
2019-06-03,03
2019-06-03,12
2019-06-03,03
2019-06-03,03
2019-06-03,03
2019-06-03,03
2019-06-03,03
2019-06-03,03
2019-06-03,11
2019-06-03,12
2019-06-03,11
2019-06-03,03
2019-06-03,11
2019-06-03,03
2019-06-03,11
2019-06-03,03
2019-06-03,03
2019-06-04,12
2019-06-04,03
2019-06-04,11
2019-06-04,03
2019-06-04,11
2019-06-04,11
2019-06-04,03
2019-06-04,03
2019-06-04,11
2019-06-04,03
2019-06-04,12
2019-06-04,03
2019-06-04,11
2019-06-05,03
2019-06-05,03
2019-06-05,11
2019-06-05,11
2019-06-05,03
2019-06-05,03
2019-06-05,11
2019-06-05,03
2019-06-05,12
2019-06-05,03
2019-06-05,11
2019-06-05,11
2019-06-05,12
2019-06-05,11
2019-06-05,11
2019-06-05,03
2019-06-05,03
2019-06-05,11
2019-06-05,11
2019-06-05,03
2019-06-05,11
2019-06-05,03
2019-06-05,11
2019-06-05,03
2019-06-06,11
2019-06-06,11
2019-06-06,11
2019-06-06,03
2019-06-06,12
2019-06-06,03
2019-06-06,03
2019-06-06,11
2019-06-06,03
2019-06-06,03
2019-06-06,12
2019-06-06,11
2019-06-06,03
2019-06-06,03
2019-06-06,03
2019-06-06,11
2019-06-06,11
2019-06-07,03
2019-06-07,03
2019-06-07,03
2019-06-07,03
2019-06-07,22
2019-06-07,03
2019-06-11,03
2019-06-11,03
2019-06-11,11
2019-06-11,12
2019-06-11,03
2019-06-11,03
2019-06-11,03
2019-06-11,03
2019-06-11,03
2019-06-11,03
2019-06-11,03
2019-06-11,11
2019-06-11,03
2019-06-11,12
2019-06-11,03
2019-06-11,11
2019-06-11,11
2019-06-11,03
2019-06-11,11
2019-06-11,03
2019-06-12,03
2019-06-12,11
2019-06-12,03
2019-06-12,03
2019-06-12,03
2019-06-12,11
2019-06-12,03
2019-06-12,11
2019-06-12,11
2019-06-12,03
2019-06-12,12
2019-06-12,03
2019-06-12,11
2019-06-12,21
2019-06-12,03
2019-06-12,03
2019-06-12,11
2019-06-12,11
2019-06-12,12
2019-06-12,03
2019-06-13,03
2019-06-13,12
2019-06-13,11
2019-06-13,03
2019-06-13,03
2019-06-13,11
2019-06-13,11
2019-06-13,03
2019-06-13,11
2019-06-13,11
2019-06-13,11
2019-06-13,03
2019-06-13,12
2019-06-14,12
2019-06-14,03
2019-06-14,11
2019-06-14,11
2019-06-14,11
2019-06-14,11
2019-06-17,11
2019-06-17,11
2019-06-17,03
2019-06-17,03
2019-06-17,03
2019-06-17,11
2019-06-17,12
2019-06-17,03
2019-06-17,03
2019-06-17,03
2019-06-17,03
2019-06-17,03
2019-06-18,03
2019-06-18,11
2019-06-18,03
2019-06-18,12
2019-06-18,03
2019-06-18,22
2019-06-18,11
2019-06-18,11
2019-06-18,03
2019-06-18,03
2019-06-18,03
2019-06-18,12
2019-06-18,12
2019-06-18,11
2019-06-19,03
2019-06-19,03
2019-06-19,03
2019-06-19,11
2019-06-19,03
2019-06-19,03
2019-06-19,03
2019-06-19,03
2019-06-19,12
2019-06-19,03
2019-06-19,11
2019-06-19,11
2019-06-19,03
2019-06-19,11
2019-06-19,11
2019-06-19,11
2019-06-19,12
2019-06-19,11
2019-06-19,12
2019-06-19,03
2019-06-19,11
2019-06-19,03
2019-06-19,12
2019-06-20,03
2019-06-20,03
2019-06-20,03
2019-06-20,03
2019-06-20,03
2019-06-20,03
2019-06-20,03
2019-06-20,03
2019-06-20,03
2019-06-20,22
2019-06-20,22
2019-06-20,03
2019-06-20,11
2019-06-20,12
2019-06-20,12
2019-06-20,21
2019-06-20,21
2019-06-20,03
2019-06-20,12
2019-06-20,03
2019-06-21,03
2019-06-21,03
2019-06-21,03
2019-06-21,12
2019-06-21,12
2019-06-24,03
2019-06-24,03
2019-06-24,03
2019-06-24,11
2019-06-24,03
2019-06-24,11
2019-06-24,12
2019-06-24,12
2019-06-24,03
2019-06-24,12
2019-06-25,11
2019-06-25,11
2019-06-25,03
2019-06-25,03
2019-06-25,12
2019-06-25,21
2019-06-25,03
2019-06-25,03
2019-06-25,03
2019-06-25,03
2019-06-25,12
2019-06-25,03
2019-06-25,03
2019-06-25,11
2019-06-25,03
2019-06-25,03
2019-06-25,03
2019-06-25,11
2019-06-25,03
2019-06-25,11
2019-06-25,11
2019-06-25,11
2019-06-25,03
2019-06-25,03
2019-06-25,12
2019-06-25,03
2019-06-25,11
2019-06-25,03
2019-06-25,03
2019-06-25,12
2019-06-25,03
2019-06-25,03
2019-06-25,03
2019-06-25,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,11
2019-06-26,03
2019-06-26,03
2019-06-26,11
2019-06-26,03
2019-06-26,22
2019-06-26,12
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,11
2019-06-26,11
2019-06-26,11
2019-06-26,11
2019-06-26,11
2019-06-26,11
2019-06-26,11
2019-06-26,11
2019-06-26,11
2019-06-26,11
2019-06-26,12
2019-06-26,12
2019-06-26,12
2019-06-26,03
2019-06-26,03
2019-06-26,11
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,03
2019-06-26,11
2019-06-26,11
2019-06-27,03
2019-06-27,03
2019-06-27,03
2019-06-27,03
2019-06-27,11
2019-06-27,11
2019-06-27,12
2019-06-27,21
2019-06-27,03
2019-06-27,03
2019-06-27,11
2019-06-28,03
2019-06-28,21
2019-06-28,12
2019-06-28,03
2019-06-28,11
2019-07-01,03
2019-07-01,03
2019-07-01,11
2019-07-01,03
2019-07-01,11
2019-07-01,12
2019-07-01,11
2019-07-01,03
2019-07-01,11
2019-07-01,21
2019-07-01,31
2019-07-02,03
2019-07-02,03
2019-07-02,03
2019-07-02,03
2019-07-02,12
2019-07-02,03
2019-07-02,03
2019-07-02,12
2019-07-02,03
2019-07-02,03
2019-07-02,12
2019-07-02,11
2019-07-02,03
2019-07-02,03
2019-07-02,12
2019-07-02,03
2019-07-02,03
2019-07-02,03
2019-07-02,03
2019-07-02,03
2019-07-02,11
2019-07-02,11
2019-07-02,03
2019-07-02,21
2019-07-03,03
2019-07-03,11
2019-07-03,11
2019-07-03,03
2019-07-03,11
2019-07-03,03
2019-07-03,03
2019-07-03,11
2019-07-03,03
2019-07-03,03
2019-07-03,03
2019-07-03,03
2019-07-03,03
2019-07-03,11
2019-07-03,03
2019-07-03,03
2019-07-03,03
2019-07-03,11
2019-07-03,03
2019-07-03,03
2019-07-03,11
2019-07-03,03
2019-07-03,11
2019-07-03,11
2019-07-03,11
2019-07-03,11
2019-07-03,21
2019-07-03,12
2019-07-03,03
2019-07-03,12
2019-07-03,03
2019-07-03,12
2019-07-04,12
2019-07-04,03
2019-07-04,22
2019-07-04,12
2019-07-04,11
2019-07-04,03
2019-07-04,11
2019-07-04,11
2019-07-04,03
2019-07-04,03
2019-07-04,12
2019-07-04,03
2019-07-04,03
2019-07-04,03
2019-07-05,11
2019-07-05,11
2019-07-05,12
2019-07-05,12
2019-07-05,03
2019-07-05,03
2019-07-05,03
2019-07-05,03
2019-07-05,11
2019-07-05,11
2019-07-05,03
2019-07-05,03
2019-07-05,12
2019-07-08,12
2019-07-08,03
2019-07-08,03
2019-07-08,03
2019-07-08,03
2019-07-08,12
2019-07-08,03
2019-07-08,11
2019-07-08,03
2019-07-08,12
2019-07-09,03
2019-07-09,03
2019-07-09,03
2019-07-09,11
2019-07-09,03
2019-07-09,03
2019-07-09,03
2019-07-09,03
2019-07-09,11
2019-07-09,11
2019-07-09,11
2019-07-09,03
2019-07-09,03
2019-07-09,03
2019-07-09,03
2019-07-09,12
2019-07-09,03
2019-07-10,03
2019-07-10,03
2019-07-10,03
2019-07-10,12
2019-07-10,12
2019-07-10,11
2019-07-10,21
2019-07-10,03
2019-07-10,21
2019-07-10,03
2019-07-10,03
2019-07-10,11
2019-07-10,03
2019-07-10,11
2019-07-10,03
2019-07-10,11
2019-07-10,12
2019-07-10,03
2019-07-10,03
2019-07-10,11
2019-07-10,03
2019-07-10,11
2019-07-10,03
2019-07-10,03
2019-07-10,03
2019-07-10,21
2019-07-10,12
2019-07-10,03
2019-07-10,03
2019-07-10,12
2019-07-11,03
2019-07-11,03
2019-07-11,11
2019-07-11,11
2019-07-11,11
2019-07-11,12
2019-07-11,12
2019-07-11,12
2019-07-11,12
2019-07-11,21
2019-07-11,03
2019-07-11,03
2019-07-11,03
2019-07-11,11
2019-07-11,03
2019-07-11,03
2019-07-11,12
2019-07-11,03
2019-07-11,03
2019-07-11,11
2019-07-11,11
2019-07-11,11
2019-07-11,11
2019-07-11,12
2019-07-11,03
2019-07-11,12
2019-07-11,12
2019-07-12,11
2019-07-12,03
2019-07-12,21
2019-07-12,11
2019-07-15,03
2019-07-15,03
2019-07-15,03
2019-07-15,03
2019-07-15,12
2019-07-15,03
2019-07-15,03
2019-07-15,12
2019-07-15,03
2019-07-16,11
2019-07-16,11
2019-07-16,11
2019-07-16,03
2019-07-16,11
2019-07-16,11
2019-07-16,11
2019-07-16,03
2019-07-16,21
2019-07-16,03
2019-07-16,03
2019-07-16,12
2019-07-16,03
2019-07-16,11
2019-07-16,03
2019-07-16,03
2019-07-16,03
2019-07-16,03
2019-07-16,03
2019-07-16,12
2019-07-17,12
2019-07-17,11
2019-07-17,12
2019-07-17,03
2019-07-17,03
2019-07-17,03
2019-07-17,03
2019-07-17,31
2019-07-17,03
2019-07-17,03
2019-07-17,11
2019-07-18,11
2019-07-18,11
2019-07-18,03
2019-07-18,03
2019-07-18,03
2019-07-18,11
2019-07-18,11
2019-07-18,03
2019-07-18,12
2019-07-18,21
2019-07-18,03
2019-07-18,03
2019-07-18,03
2019-07-18,03
2019-07-18,11
2019-07-19,03
2019-07-19,03
2019-07-19,12
2019-07-19,11
2019-07-19,11
2019-07-19,11
2019-07-19,03
2019-07-19,11
2019-07-19,03
2019-07-19,11
2019-07-22,03
2019-07-22,03
2019-07-22,11
2019-07-22,03
2019-07-22,11
2019-07-22,11
2019-07-22,11
2019-07-22,03
2019-07-22,03
2019-07-22,03
2019-07-22,03
2019-07-22,03
2019-07-22,03
2019-07-22,11
2019-07-22,12
2019-07-22,03
2019-07-22,03
2019-07-22,11
2019-07-22,03
2019-07-22,11
2019-07-22,11
2019-07-22,11
2019-07-22,11
2019-07-22,11
2019-07-22,11
2019-07-23,03
2019-07-23,03
2019-07-23,12
2019-07-23,11
2019-07-23,11
2019-07-23,03
2019-07-23,03
2019-07-23,03
2019-07-23,12
2019-07-23,12
2019-07-23,03
2019-07-23,11
2019-07-23,03
2019-07-23,03
2019-07-23,03
2019-07-23,12
2019-07-23,21
2019-07-23,11
2019-07-23,12
2019-07-23,22
2019-07-23,03
2019-07-23,12
2019-07-23,03
2019-07-23,11
2019-07-24,03
2019-07-24,03
2019-07-24,11
2019-07-24,03
2019-07-24,11
2019-07-24,03
2019-07-24,03
2019-07-24,03
2019-07-24,03
2019-07-24,11
2019-07-24,03
2019-07-24,03
2019-07-24,03
2019-07-24,11
2019-07-24,12
2019-07-24,11
2019-07-24,03
2019-07-24,11
2019-07-24,03
2019-07-24,12
2019-07-24,03
2019-07-24,03
2019-07-24,11
2019-07-25,03
2019-07-25,11
2019-07-25,21
2019-07-25,11
2019-07-25,11
2019-07-25,21
2019-07-25,21
2019-07-25,11
2019-07-25,12
2019-07-25,03
2019-07-25,03
2019-07-25,03
2019-07-25,03
2019-07-25,12
2019-07-25,12
2019-07-25,12
2019-07-25,11
2019-07-25,12
2019-07-25,11
2019-07-25,03
2019-07-25,03
2019-07-25,03
2019-07-25,03
2019-07-25,03
2019-07-25,03
2019-07-25,11
2019-07-25,11
2019-07-25,11
2019-07-25,11
2019-07-25,03
2019-07-25,11
2019-07-26,12
2019-07-26,03
2019-07-26,03
2019-07-26,03
2019-07-29,03
2019-07-29,03
2019-07-29,11
2019-07-29,03
2019-07-29,03
2019-07-29,11
2019-07-29,11
2019-07-30,03
2019-07-30,12
2019-07-30,03
2019-07-30,03
2019-07-30,11
2019-07-30,03
2019-07-30,03
2019-07-30,03
2019-07-30,12
2019-07-30,12
2019-07-30,03
2019-07-30,03
2019-07-30,03
2019-07-30,11
2019-07-30,03
2019-07-30,11
2019-07-30,03
2019-07-30,03
2019-07-30,03
2019-07-30,03
2019-07-30,11
2019-07-31,11
2019-07-31,12
2019-07-31,11
2019-07-31,21
2019-07-31,03
